,text,label
3001,mohon baik maksimal brimo henti suka transaksi,1
3002,aplikasi tidak bagaimana sih pakai fto ktp saja tidak ulang terus,1
3003,aplikasi tidak ulang kali verifikasi wajah gagal,1
3004,gagal rekam wajah 8 detik ikut intruksi yang tera jaring bagus,1
3005,gagal ambil rekam wajah kamera bagus cahaya bagus sinyal super cepat bilang koneksi sudah coba saja gagal hadehh yang keluh harap tinjau,1
3006,aplikasi tiba2 transaksi baik sistem,1
3007,lambat begitu kadang tidak kirim pulsa,1
3008,sekrg tidak masuk padahl ragu pakai apk,1
3009,bri layan internet banking nya jelek beda bank simpel mudah verifikasi wajah 20x gagal,1
3010,sabtu minggu sore ganggu susah login,1
3011,ko susah daftar sudah verifikasi gagal terus,1
3012,sulit rekam wajah,1
3013,susah banget daftar akun brimo nya saja kaya sulit,1
3014,baru trsfer lbh 1 jt limitid hadehh saldo gmna trsfer lbh 1 jt,1
3015,update tidak bagus force close,1
3016,pakai daftar brimo bagaimana ini minn,1
3017,ny sih daftar susah banget proses kyc gagal terus tidak niat ini aplikasi,1
3018,kadang transfer has aplikasi tutup,1
3019,m bankingnya tidak buka hadeh aplikasi kacau gajelas tidak bisa login,1
3020,kecewa tidak pakai bri lebih baik kalau tidak bikin m bnking,1
3021,apk ini nyoba daftar deh suruh instal ulang,1
3022,tidak buka brimo padahal sudah benar tidak masuk iya,1
3023,aplikasi mudah nyata anjing gagal proses kyc heran anjing kuota jaring bagus ahhh elahhh tolong lahhhh sulit begini bri bagaimana siiiiii anjing,1
3024,hai sobat bri mohon maaf kendala alami sekian banyak ulas hayang mohon maaf tapi tida baik,1
3025,swafotoo gagal sulit,1
3026,bayar qris pakai kartu kredit belum bisa iklan pasang,1
3027,sulit proses registrasi,1
3029,apk nya eror tolong perbaikin,1
3030,skg internet banking tidak akses tapi aplikasi nya kaleng kaleng riweuhh,1
3031,brimo blokir pakai lupa password sms nya tidak nyampe nyampe,1
3032,habis update gagal top up dana,1
3033,sulit data sesuai,1
3034,kali kali gagal transaksi hapus akun brimo susah banget transaksi top up saja bilang limit hari sudah habis bagaimana cerita,1
3035,verifikasi susah pakai kamera pixel sih ambil foto ktp repot benar,1
3036,aplikasi ganggu pas urgent2 nya ganggu bank bumn kelas bpr sih,1
3037,eror sistem jam kerja sarana mudah transaksi nasabah sulit nasabah dengan eror sistem dan lain,1
3038,jaring lancar tidak bisa buka,1
3039,bri kalau aplikasi yang benar update tidak benar,1
3040,bagaimana daftar bikin bingung saja tidak ngecek saldo ini tolong bantu,1
3041,bikin mbanking brimo saja sulit nya ampun gagal rekam foto ikut prosedur nya tolong baik aplikasi brimo nya,1
3042,daftar tidak aplikasi jelek,1
3043,hilang kartu atm di suruh akun m banking brimo alas tidak kartu melulu tipe orang yang detik pegang kalau aplikasi simpel tidak ribet mah enak2 saja transaksi saja ribet masuk make email sandi email tidak ngasal males make bri nasabah di suruh alih bank,1
3044,daftar,1
3045,kalau bikin apk mobile banking tidak bikin dasar apk bodoh sinyal full tidak bisa buka,1
3046,update kirain bagus susah ngapa sedang apa hadehhh,1
3047,baru mlh jelek layananya login gagal trasaksi eror buruk bangettt,1
3048,eror update melulu aneh ini apk,1
3049,login susah sinyal internet iya bagus,1
3050,hari tidak masuk pulsa langsung masuk,1
3051,aplikasi bilang salah pasword,1
3052,kecewa brapa x instal dapyar tidak,1
3053,tangan lambat setor tunai gagal,1
3054,trobel maksimal brimo nya jng trobel,1
3055,aplikasi goblokk jaring bagus pn mas error,1
3056,server eror jaring sudah bagus,1
3057,brimo punya tidak registrasi kartu kredit bri terang comingsoon tidak promo cashback ini,1
3058,lagi tidak bisa masuk lagi sya gnti hp pdhal sya sudah benar semua user name sandi sih,1
3059,banyak langkah verifikasi now watching akun bikin aplikasi yang simple tidak ribet2,1
3060,suruh install ulang begitu sampai kiamat nanti,1
3061,mudah nasabah akun,1
3062,mohon maaf kurang bintang alami kendala kait gagal setor tunai crm bri aju adu proses tolong cepat proses butuh uang sebut tf beres janji kasih bintang terima kasih,1
3063,proses rekam sja gagal daftar sudah coba kali saja gagal nyesel download aplikasix proses dafatarx saja ribet,1
3064,kecewa verifikasi wajah gagal,1
3065,bangke memang pulsa sudah potong v kode m token kirim lambat sudah habis pulsa 20rb tidak bisa2 benerin akun brimonya,1
3066,kok sekarang ganggu ngelag melulu maaf bintang paksa rangin,1
3067,susah nya ampun daftar kali tidak masuk,1
3068,ko tidak tf yaa sumpah brimo ini update tidak tf,1
3069,ganggu,1
3070,ribet benar daftar mbanking vidio aplikasi respon suruh uinstal,1
3071,daftar bri mobile gagal pas proses rekam video kecewa,1
3072,ganggu sinyal ku bagus,1
3073,blokir aktif susah isi pulsa nomor otp puluh kali coba kirim,1
3074,aplikasi tidak jls pasu username sandi bnr masih salah tidak erti ini apa yang salah,1
3075,bikin selalu gagal jaring bagus,1
3076,update buruk aplikasi erorr,1
3077,saldo hilang pemberitahuan cek mutasi lenyap mana,1
3078,susah amet video terus saja ngulang gagal kyc manual mudah mana saja tapi susah,1
3079,bank ganggu melulu offline melulu tidak jelass saldo hilang,1
3080,mohon mudah min registrasi buka rekening spti video recording ubah foto wajah foto sm ktp saja min adakan fitur untuk anti nomor terima kasih,1
3081,sudah daftar kali kali hasil gagal ya,1
3082,aplikasi cacat registrasi saja susah rekam wajah sulit moga tingkat aplikasi,1
3083,aplikasi brimo bri akses,1
3084,brimo ganggu kecewa,1
3085,susah registrasi wajah,1
3086,dikon download ulang ae rgistrasi vidio,1
3087,kalau tarik tunai kartu nominal,1
3088,aplikasi ribet verifikasi muka gagal,1
3089,apk sampah sudah puluh kali daftar saja gagal nguras emosi banget anj,1
3090,susah login internet buka ig facebook lancar,1
3091,bagaimana verifikasi email tidak yang msul pening saja,1
3092,jadi ambil uang bank daerah tajur saldo potong uang tidak uang atm nya kosong saldo iya,1
3093,sudah 11 setor saldo atm belum saja rekening sampai proses nya kterlaluan sestem nya butuk kecewa kalau begini tolong donk selesai proses nya,1
3094,login,1
3095,memang tidak hubung via wa tidak email dan wa tidak solusi,1
3096,tidak login diarahin,1
3097,susah bngt rekam video nya bagaimana downlod,1
3098,daftar brimo gagal rekam wajah sesuai tunjuk suka henti tiba2 aplikasi,1
3099,verifikasi data,1
3100,update aplikasi akun blokir lagi butuh banget pakai aplikasi,1
3101,kendala error ganggu dan lain jadi mudah mlh sulit,1
3102,aplikasi payah tahap foto ktp saja selalu tidak sudah coba hari kali kali saja tidak,1
3103,eror kali regitrasi rekam wajah,1
3104,sulit gagal rekam wajah,1
3105,istri akun berimo sulit susah ambil fidio pas istri ikut semu arah peroses buat akun berimo sulit ambil fidio gagal tolong min baik atur fidio gagal puluh kali gagal istri akun aplikasi brimo bintang min,1
3106,aplikasi tidak buka suruh baru sudah baru suruh baru,1
3107,tolong sistem nya baik kesini susah transaksi log out,1
3108,apliaksi susah masuk gagal tolong baik dapat kartu atm pakai aplikasi ehh eror melulu,1
3109,tolong baik rekam wajah koneksi apk lancar,1
3110,parah reset password sms link nya tidak nyampe nyampe,1
3111,aplikasi gagal produk kenceng unggah vidio gagal koneksi,1
3112,puas data cepat bocor mudah hack salah konsumen yang korban bobol rekening aplikasi juga orang yang sudah korban,1
3113,henti logout coba berkali2 tetap saya pakai 3 mohon solusi,1
3114,sulit masuk rekam wajah tolong benah kendala titik ampun jaring sudah stabil tetep saja sulit sudah coba puluh ko gampang apk bank lai sungguh atau hapus pas diperakaman kendala terus dari ko sulit masuk rekam payah,1
3115,yang upload video gagal pergi bank anjur daftar onlain saja ribet,1
3116,sulit proses daftar nya,1
3117,ayo baik lelah cook registrasi wajah gagal melulu jaring stabil cepat jaring ku sudah 50mbs,1
3118,woyy koneksi internet tidak jaring bagus tolong bos dipermaiki potong saldo saja saat genting tidak,1
3119,hala withdraw tidak realtime setor tarik tunai ganggu tidak signal ngendap gede 50rb so bad,1
3120,tidak masuk pas masuk nomer rekening gagal bilang koneksi buruk,1
3121,verifikasi wajah gagal koneksi ok cahaya ok aneh gagal hadeh,1
3122,puas aplikasi daftar online sampai transaksi muas baik,1
3123,gagal bikin akun brimo kecewa,1
3124,transaksi kembali2 si tiba2 layar putih menu utama sinyal bagus,1
3125,top up pulsa brimo rugi teman 2 pulsa masuk nominal nya sesal moga teman2 alami yang alami,1
3126,hasil buka rekening atm cetak 5 cetak kartu atm kondisi butuh kartu atm kecewa aplikasi buffering jaring wifi bagus tetep saja muncul koneksi aneh,1
3127,assalamualaikum kak og brimo tidak iya aplikasi brimo henti sah update unistall reset hp tetap aplikasi kal solusi kartu stok kartu habis kartu simpan desa bagaimana kak solusi kak,1
3128,enak versi yang versi baru henti transaksi,1
3129,regristrasi susah mati coba donlod kali kali hazilnya pindah jaring kali kali tidak mudah sulit saja,1
3130,proses daftar gagal proses rekam gagal masuk nomor rekening gagal solusi,1
3131,kecewa kenapa pas ambil foto ktp tidak busa foto sudah jam laku tapi tidak,1
3132,susah daftar brimo rekam video gagal sudah nyoba berkali2 berhari2 mohon baik,1
3133,apk nya registrasi saja susah verifikasi nomor rek verifikasi email dan lain,1
3134,ulang kali coba masuk kode mon maaf jaring stabil maksud telekomunikasi stabil layan bagus,1
3135,bintang karena daftar gagal,1
3136,x gagal sinyal pakai wifi indihome instal lagi gagal,1
3137,ribet sekali registrasi brimo kendala rekam aplikasi yang secure tapi tidak ribet foto saja berkali2 rekam tidak hasil,1
3138,payah daftar email masuk buka nomer rekening gilir daftar akun gg aplikasi bank perintah memang payah,1
3139,eror tarik tunai saldo kurang uang tidak mantapp brimo repot moga depan buruk terima kasih,1
3140,error saja nyampe tidak gunain nanggung aplikasi tidak saja ini aplikasi top up saja susah ampun,1
3141,kalau susah lebih baik tidak rekam kalau lebih baik sistem rubah pergi bank bri aktif,1
3142,sudah login tiba2 logout updetan baru aneh kirim email kirim pesan wa bri sesuai hmmm,1
3143,kecewa sih tidak login pakai nomor rek sudah ikut prosedur astaga tolong bantu nya kalau sudah login auto kasih terimakasih,1
3144,download masuk gimn,1
3145,aplikasi jelek daftar akun tidak hasil 4x henti proses 3 4 langkah verifikasi upload video pedahal selang email privyid tidak guna proses saja ulang payah payah tim it nya kelas teri,1
3146,smkin buruk utama dftr perekamam cek mutasi kdg eror inilh itulh tolong baik juga tarik tunai buat menu biar tarik bca depan,1
3147,semenjak update lampu indikator logout,1
3148,coba aplikasi kembang lindung yang ketat bingung pas login lupa password saja blokir haduh susah main,1
3149,sudah kali instal uninstal grgr daftar nya super ribet banget tahap record 8 detik gagal chat wa balesannya iya sesuai template saja tidak bantu asa mbanking tidak segitu ribetnya login tolong baik mobile banking ribet sih gila,1
3150,habis update tidak tarik tunai via brimo parah,1
3151,verifikasi video rekam gagal solusi bagaimana,1
3152,rekam wajah aplikasi kamera backgroud hitam coba ulang kali,1
3153,aman bri mobile rendah hilang uang tidak tindak yang rentan akun media sosial itu informasi informasi putar bri mobile yang rentan tipu bodoh bri himabauan malakukan tindak security kalah bank belah swasta,1
3154,kode otp yang masuk sesuai yang kirim email bilang sesuai kocak aplikasi brinya,1
3155,daftar saja susah nya ampun data sudah benar saja susah,1
3156,lambat suka logout login logout login begitu saja,1
3157,daftar susah kam wajah suara wa bri tidak bantu brimo kalau registrasi saja,1
3158,mudah susah kali daftar gagal suruh download daftar gagal gagal,1
3159,aplikasi sulit daftar sulit verifikasi video sulit koneksi bagus gagal koneksi internet buruk hari daftar hasil gagal biar nasabah baca komentar yang keluh bri baik terimakasih,1
3160,daftar gagal bagaimana cobaa kyc nya gagal,1
3161,tidak login jaring jaring saya lancar2 saja habis tf saldo potong tapi tidak masuk rekening,1
3162,cape2 sudah ngetik nomor rek eh force close sih menu,1
3163,kalau ganggu tolong informasi kalau ganggu kayak begini rezeki orang hilang tolong cepat baik,1
3164,top up brizzi gagal nfc ok pakai apl cek saldo gampang saldo tidak masuk brizzi ganggu kurang,1
3165,bagaimana sih pas proses rekam tidak jaring stabil sudah ngikutin langkah2nya hadeeehh,1
3166,semenjak versi 2x id terlock cuma 1x salah masuk password lebih baik aplikasi yang tampil yang sekarang bagus pilih feature yang standar transaksi mudah hasil versi yang khawatir klu transaksi perban versi,1
3167,akun blokir buka pas login saja login eh blokir sudah kayak begini lelah ganti sandi terus salah akun iya jaring bagus tolong jelas bu terima kasih,1
3168,apknya sesuai yang transfer masuk besok uang masuk ada tapi bukti keluar g kayak begini kah bri,1
3169,izin knapa saldo kurang 3 50 rb hari ko,1
3170,aplikasi nya suka error kadang transaksi hasil dana nya nyangkut tidak,1
3171,aplikasi tele tele,1
3172,kalau karena pt pakai bri tidak saya pakai brimo registrasi 20x kodesir3 terossss tidak bikin aplikasi yee ambil programer game higgh domino island sja,1
3173,isi nomor rekening tulis transaksi gagal tolong mudah aktivasi brimo nya,1
3174,kenapah ribet bnget daftar nya nya gagal nya ulang sampai 7 kali tetep ajah tidak susah bnget tidak kaya bank gampang,1
3175,bikin rekening ngk kartu atm parah aplikasi ngk masuk foto 8 detik dikatain koneksi putus jaring lancar,1
3176,brimo selesai tulis watchlist 2 kata2 terima susah yah,1
3177,keluh kendala akun dii rekam layar gagagl verifikasi,1
3178,barusan beli pulsa 100 sampai blom masuk masuk menu adu proses nya sekarang masuk,1
3179,alamat buka coba,1
3180,aplikasi susah proses registrasi rekam vidio gagal aplikasi guna sulit lebih baik uninstal saja,1
3181,daftar kenapa daftar tidak transaksi gagal kode kaya begitu tolong tingkat layan apl brimo,1
3182,lupa pasword aplikasi brimo laku pasword 2 kali instal hp,1
3183,mohon aplikasi baik karena 100 orang rekam koneksi jaring stabil mohon sulit kasih,1
3184,saya daftar unt akun brimo selalu gagal muncul terang nik databes duduk kode siki nik aktif bagaimana solusi admin,1
3185,aman jamin bukti suruh pakai brimo saldo sedot sudah begitu uang tidak jamin ganti bri saldo sedot sdngkan tidak beri kode apa tolong tindak lanjut,1
3186,aplikasi error ngebuat pasword saja tidak bisa padahal sudah gunain saya bahasa pasword nya tidak bisa aplikasi tidak,1
3187,daftar si posisi kartu ktpnya sudah pas kamu,1
3188,aplikadi bantu download aplikadi tidak bermanfa at,1
3189,aplikasi tidak daftar saja tidak bisa error langsung uninstall saja aplikasi ampas,1
3190,benar2 uji sabar gagal buka mudah sulit,1
3191,aplikasi bobrok nomor hp daftar sulit kacau banget,1
3192,aplikasi mudah memper ribet bolak bank bri saja lebih baik bank bca mandiri bni sudah pelanayan nya enak verifikasi cepat nyesel umur hidup saya sudah buka tabung bri saran dowlaod aplikasi brio lebih baik lihat ulasanya nyesel,1
3193,aplikasi iya daftar brimo rekam verifikasi wajah gagal ikut tunjuk,1
3194,transaksi tarik setor tunai aplikasi redirect page home huftt,1
3195,bifast nya tidak mutasi jaring lambat,1
3196,aplikasi tidak akurat keluar trf 2x transaksi keluar akurat,1
3197,susah kali rekam wajah bolak ngulang tidak bisa2 sulit kalau gadak kartu aplikasi itu jelek banget begini susah bikin emosi saja,1
3198,kecewa buffering buka aplikasi transaksi loadingnya muternya peluang masuk masuk buffering loading lagi akun tidak blokir id pass bolak bank buka blokira selalu muncul notifikasi error selesai buffering aplikasi mudah lambat hambat transaksi urgent desak,1
3199,tidak setor bagaimana aktivasi nomor briva benar tidak daftar,1
3200,daftar brimo susah padahal ikut instruksi registrasi registrasi vidionya tidak tahu knpaaa bad banget rekam vidio 8detik kunjung jadi padahal ikut instruksi,1
3201,gagal daftar daftar gagal kasih kode terang salah bagaimana kalau tidak tahu salah mana kasih kode kesal tidak menu atur dan lain hubung cs dan lain tidak,1
3202,tidak transanksi login saja tidak koneksi jaring buruk padahal aplikasi yang lancar saja,1
3203,aplikasi banking layan buruk tidak ada uang mudah sedikit,1
3204,update susah login koneksi internet tulis padhal wifi kenceng internet stabil bagaimana brimo,1
3205,upload versi baru jadi logout transaksi coba tolong baik sistem nya biar langgan nyaman aplikasi,1
3206,mudah kenyataanya susah ekyc gagal data pakai data orang biar hasil bantu,1
3207,saldo maksud teransaksi sulit eror kaya deh baik,1
3208,data login,1
3209,selesai buat akun muncul pop up transaksi gagal data cocok,1
3210,aplikasi jelek blokir logout pas aplikasi,1
3211,tolong aplikasi baik kali kali gagal m banking kalah aplikasi bank belah gakpernah mis,1
3212,aplikasi jelek bikin akun error kecewa mudah ribet,1
3213,tarik tunai kartu setor tunai kartu aneh banget,1
3214,baru sistem ganggu transaksi buka cepat lambat payah,1
3215,brimo mudah transaksi log out promo nya iklan saja tidak 1 approve,1
3216,nya mudah gampang cepat lebi praktis aplikasi brimobile satu suka pakenya tarik tunai kartu malesin koneksi putus melulu urgent cek transfer transfer koneksi nya payah tolong tingkat,1
3217,layan buruk transfer rekening anak saldo potong gada titik terang nya kecewa nya cuma orang tidak cari uang susah bagaimana adu nya itu2 saja,1
3218,nyoba daftar kali error pakai foto ktp tidak respon,1
3219,daftar gagal dengan terang nomor hp email belum daftar sistem aneh buka rekning dengan nomor hp email sukses hubung cs wa twiter suruh bank ribet,1
3220,applikasi sampah ambil rekam video ulang kali tapi proses alas koneksi internet buruk,1
3221,allah susah banget daftar sudah sesuai tidak nerbitin kartu atm tidak transaksi deh,1
3222,registrasi video wajah suruh bicara gagal padahal sudah ngikutin petunjukny tidak pakai kacamata tutup mudah tidak iya,1
3223,masuk rekening kerja pas masuk tidak pas masuk nomor email gagal au ah capek hmm,1
3224,bintang 4 turun bintang 1 transaksi cek rekening mohon baik,1
3225,min daftar pas sesi vidio gagal ku coba gagal kasi bintang,1
3226,transaksi tidak harus update versi baru sudah update apk tidak instal sudah coba kali sampai ngabisin sih jadi sulit sudah tunggu banget tetep tidak instal ribet,1
3227,gagal ambil vidio susah daftar wajah gelap pakai cahaya apa ya gelap kulit hitam ya tidak terang apl abal,1
3228,brimo iya menu hilang tidak bisa dipakek ngapa in uninstal ulang tidak bisa log in ket log out sempurna hadeehh,1
3229,2x transaksi masuk rekening nila hilang mana uang masuk masuk nomor rekening sesuai nomor rekening alhasil saldo tolong tindak,1
3230,s salah diualang kali kali ngabisin tidak hasil,1
3231,transfer e wallet limit hari bagaimana sih masuk uang 1,1
3232,lebih baik pindah bank saja mudah layan bagus bank bri urus sulit ribet sudah begitu layan nya buruk kalu bank layan bagus ribet pokok nyesal banget pakai bank bri sudah mutusin pindah bank yang alam yang keluh yang yang rasa,1
3233,bug error,1
3234,iya brimo buka blokir tidak muncul di layar brimo nya mohon bimbinga nya,1
3235,lelah saya pakai atm dari gagal semua atm transaksi atm senin dtnglah bank arah ganti kartu 4 kantor bri stok atm habis arah brimo kartu saya muter muter kantor bri karena kalau daftar isi data aplikasi brimo kartu sulit bot yang eror dugaann saya banget 6x uninstall gagal terus heran tidak tahu gagal mana sulit banget pending urus saya,1
3236,tidak daftar yaa masuk nomor rekening yang aktif tidak bantu transaksi gagal code zids maksutnya yaa,1
3237,layan jelek tidak bisa buka mobile banking cs solusi baik,1
3238,aplikasi eror aplikasi tutup coba hp log in koneksi putus sinyal hp stabil mohong tingkat sistem guna mudah guna,1
3239,coba kali login,1
3240,banget transfer gagal uang potong kirim pusat bantu aplikasi brimo saja belum proses 5,1
3241,heran deh sama brimo sudah ganti paswod sudah bisa masuk aplikasi brimony terus brapa gbsa login pdhal paswod usernameny bner sudah smpe 3x tiap brapa pasti gbsa login tulis user blokir tlong diperbaikin kalau bgni terus mah mending pindah bank,1
3242,siang buka malam buka pas transaksi gagal tapi saldo hilang update tidak gmna urus,1
3243,apk cacat sudah suka log out verifikasi salah fitur lupa passwordnya saja tidak respond ngirim sms nya,1
3244,selalu gagal rekam video wajah jaring bagus gambar kecewa,1
3245,3 coba rekam daftar koneksi internet internet kencang pakai wifi saja koneksi mudah sulit,1
3246,aneh ini aplikasi kuota wifi tapi cek saldo saja susah nyaaaaaaa ampun cek layan internet melulu,1
3247,3 brimo blokir ecek saldo,1
3248,hapus aplikasi registrasi susah sinyal stabil tulis sinyal verifikasi video konyol gagal cs iya tidak solusi lambat tangan langgan,1
3249,halo min kenapa login nya ngak masuk tidak koneksi internet internet nya bagus mohon tunjuk baik nya,1
3250,juga baru login nyata salah tidak coba akun saya nyata blokir aplikasi kok,1
3251,verifikasi video 8 detik selalu saja tidak hasil dengan alsn tidak jaring internet lucu kok jaring internet yang disalahin padahal jaring jos gandos enak bri mobile banking tidak ribet tapi kenapa hilang,1
3252,brimo jelek iya aplikasi logout transaksi,1
3253,aplikasi ganggu nya penting nya ganggu sinyal koneksi,1
3254,aplikasi ganggu masih sja hubung kait msaih bgtu juga ngecek saldo,1
3255,transaksi sekarang sulit tiba2 kejar2an melulu sebab ggl transaksi,1
3256,susah vervikasi video nya sudah sampai 50 kali belum,1
3257,6 x daftar brimo tapi gagal gagal data yang minta lengkap,1
3258,aplikasi burik masuk sudah masuk butut begini aplikasi,1
3259,lampu merah jaring bagus2 kecewa transaksi hsdi halang,1
3260,mohon update versi bug pagi update paksa downgrade transfer halaman,1
3261,restar tidak transaksi susah nya tolong direstart jaring aman,1
3262,masuk aplikasi sinyal langsung drop iya sinyal bagus hasil test speed bagus,1
3263,daftar akun aplikasi nomer daftar buka rekening pakai nomer,1
3264,iya tidak login paket data bangak wifi kenceng login muncul tulis koneksi internet,1
3265,tolong tingkat daftar saja sulit bngt padhal jaringanya bagus tidak pakai apk diwajibin pakai katane sudah tidak nyetak atm,1
3266,aplikasi update aplikasi brimo parah mohon bantu baik depan,1
3267,ribet sulit rekam 8 detik kali kali coba gagal jaring intermet tidak batal aplikasi mudah sulit,1
3268,aplikasi error ambil foto sakit kepala aplikasi,1
3269,login susah nya ampuuun koneksi internet wifi 2 joss bagaimana ini,1
3270,kartu atm suruh pakai aplikasi brimo daftar gagal rekam 8 detik sinyal bagus bilang koneksi nya bagaimana nya mudah sulit solusi nya,1
3271,rekening ambil video gagal aneh nyata cuss langsung pindah bank belah bri bikin darah,1
3272,sulit nasabah upload video saja gagal sudah coba ulang kali,1
3273,whatsapp daftar brimo mudah tapi sulit sudah masukon kode otp kali gagal memang iya salah,1
3274,bagaimana itu rekam 8 detik sudah lakuin tidak bisa bikin aplikasi gajelas,1
3275,apk yang lagi apk tampil kini fungsi dari harap error tidak transfer tidak cek saldo berulangkali kadang buru2 jadi tidak efesien terang pasu keluar tidak fungsi baca nya keluar nya saja pas saldo masuk tidak keitung jadi saja,1
3276,mohon baik jaring jam sibuk iring eror jm 7mlm,1
3277,sulit video verifikasi jaring bagus video ambil gagal,1
3278,nya mudah sulit,1
3279,kecewa tidak login,1
3280,verifikasi saja susah banget bangke mudah sulit,1
3281,daftar brimo susah banget koneksi gagal internet lancar hubung wa bantu,1
3282,app bantu karena sulit login syar sesuai tetep login,1
3283,kartu atm alami rusa fisik kantor cabang cetak kartu fisik yang pegawai cabang kartu fisik sedia suruh tunggu sungguh miris perban stok kartu fisik ready bank2 bank2 jago dan lain mudah cetak kartu fisik ceo bri malu ngadain stok kartu fisik saja tidak,1
3284,gg masuk norek saja gagal pdahal masuk angka saja gg donk salah terus suruh whatsapp nomernya yaa solusi susah banget sampai gel,1
3285,aplikasi jelek error,1
3286,buruk berkali2 rekam video tolak video tidak rekam suara,1
3287,nyaman tari,1
3288,update ui ribet lambat tolong baik ui nya biar mudah pakai usernya banget keluh update nya tidak karuan guna penting aman ui cepat transaksi oiya fitur tonjol contoh pfm pampang tampil utama history transaksi nyempil tidak ditampilin menu utama,1
3289,sudah login susah2 eh tiba2 username pasword salah ikut tunjuk lupa pasword kode otp kode otp 3x masuk tidak tiga kode kerja sedang apa seh,1
3290,update transaksi mohon baik terimakasih,1
3291,blokir password transaksi sebal salah tiba2 blokir,1
3292,bantu tidak login,1
3293,login susah pas login bilang koneksi putus sudah pakai data dengan wafi,1
3294,buruk aplikasi versi ganggu transaksi susah mudah login general eror transaksi jaring sedia pakai wifi lancar kecewa,1
3295,ui update bagus aneh transaksi login pakai orang ludes tabung tingkat aman,1
3296,update brimo versi baru malah bingung brimo yang bayar bpjs gampang hilang pilih eror tampil menu fungsi yang hilang tambah harap fungsi yang bagus tampil saja kalau fokus tampil fungsi boong mending app brimo,1
3297,aplikasi lambat log in kadang blokir kadang kadang blokir lelah bolak cs buka akun blokir konsultasi bilang jaring jaring full masalah tolong perhati biar mudah tidak bolak cs,1
3298,aplikasi buruk koneksi gagal transfer gagal terus koneksi rumah koneksi untuk transaksi nonton youtube ngelag sambil dengan pakai aktif keluarga transaksi aplikasi brimo yang bagus skr maikin jelek,1
3299,tuju mudah transaksi turut aplikasi bantu error koneksi benar login koneksi hasil masuk eh saldo minus sudah hasil transaksi masuk pin selesai eh transaksi gagal mau apa sih bri,1
3300,semenjak update aplikasi ribet susah login login suka eror terus sekali login masuk saldo minus coba refresh ulang kali kali saldo tidak tanda saja tidak login sekali login saldo minus sih,1
3301,nya fitur fast menu log out aplikasi fast menu nya koneksi akun transaksi fast menu mati nyaman transaksi aman kurang karena fast menu terimakasih,1
3302,update susah login genetal error sah yang input sesuai user blokir yang reset password masuk mohon baik lagi aplikasi yang versi sudah bagus saya alami kendala versi terima kasih,1
3303,transaksi id blokir pdahal jam nya reset pasword ckup otp aneh jadi otpnya kena pulsa sungguh rugi buruk kecewa lihat bnyak komen negatif tapi tanggap robot jawab otomatis,1
3304,update 4 maret 2021 tampil brimo jelek iya positioning sliding tab sampai kecil icon juga tulis tidak enak desain yang bagus simpel nyaman fitur fingerprint juga hilang sungguh kecewa dengan update tampil yang,1
3305,kecewa update saldo tidak muncul tidak transfer jaring aplikasi normal aplikasi brimo lambat mohon ditindaklanjuti pakai aplikasi tidak butuh interface keren yang butuh transfer cek saldo cepat pikir pindah bank kalau begini,1
3306,disappointed aplikasi uang yang simple ringan efektif tidak tampil yang ribet yang berat tidak efektif dengan update baru tanggal 29 maret 2021 kendala loading masuk lambat transaksi transfer lapor gagal transfer bolak notif transaksi hasil rugi bobol kaya begini sih,1
3307,baru ganguan nya login saja ribet link inbox transaksi tulis nya jaring internet kuota pakai wifi bagusna brimo nya baru lambat,1
3308,aplikasi yang gambar bank yang operasi aplikasi masuk aplikasi pesan koneksi koneksi pesan general error dan lain,1
3309,update masik parah sinyal error cek saldo tidak sinyal bagus kendala bagus versi loading nya cepat transaksi login kalau yang login transaksi aman nya kuat mohon baik kerja aplikasi nya aman nya kasih bintang 1,1
3310,banget trouble tolong baik tingkat performa aplikasi transaksi saja trouble nya yang general error yang jaring tidak jaring lancar2 saja kuota sya pakai buka sosmed searching youtube lancar yang tidak brimo saja,1
3311,semenjak update kalau malam ganggu informasi nominal saldo tidak muncul sudah klik tanda mata saja tidak muncul loading lambat jaring internet normal bagaimana ini developers nya sudah tahu server aplikasi tampil nya bnyak banget auto rat loadingnya developersnya ganti,1
3312,update ribet 1 app brimo pakai 3 rekening moto transaksi genggam pupus kalau yang enak simpel harap baik yang sempurna terima kasih,1
3313,sebel bangat daftar tidak pas suruh bicara sesuai yang tulis sudah puluh kali coba tetep tidak daftar sudah bicara sesuai intruksi tulis lelah koneksi jaring bagus,1
3314,error koneksi putus sya pakai wifi kenceng transaksi hasil sya coba transaksi 2 hp dengan 2 rekening yang beda rekening tmn error transaksi tidak hasil butuh transaksi cepat hambat transaksi usaha sya,1
3315,tampil aplikasi bagus tapi pakai kwalitasnya jelek bikin jaring hilang muncul tulis general error transaksi briva juga tidak brimo update buruk kecewa,1
3316,payah 3kali kerjain tidak login tidak mlh sandi blokir capek masuk m token tidak parah baik lh bikin sengsara nasabah,1
3317,kecewa minggu coba daftar gagal jaring dan lain jaring saya kencang kali aplikasi rampung mas kurang fasilitas mohon kerja sungguh sungguh solusi malasah nya cepat mah sudah saya stuck situ situ,1
3318,daftar akun rekam wajah susah banget lulus cahaya sudah terang benderang signal pakai wifi cobak suara sudah bagus tidak pakai kacamata sudah 4 coba rekam wajah gagal apk mudah akses ekspektasikan update baik buruk,1
